"ID","Purchase-date","Date","Time","Quarter","Qtr","Year","Month","Date","Special Day","Online Sale Offers ","Day","Weekend","Morning","Afternoon","Evening","Night","Gender","Customer ID","Gender
F=1665
M=1815","Product-Name","Item-Status","Quantity","Currency","Item Price","Shipping-Price","Ship-City","Ship-State","Ship-Postal-Code","Category","Total_
amount","Author ","Publication","Profit Percentage
 (%)","Profit (INR)","Cost Price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"927","2018-06-23T10:03:27+00:00","6/23/2018","10:03 AM","2018 - Q2","2","2018","6","23","0","0","6","1","1","0","0","0","0","B07FWYSRZ","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","VADODARA","GUJARAT","390010","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"928","2018-06-23T11:50:45+00:00","6/23/2018","11:50 AM","2018 - Q2","2","2018","6","23","0","0","6","1","1","0","0","0","1","B07FWYUTR","F","Objective Biology (Set of 2 Volumes)","Shipped","1","INR","730","65","JAIPUR","RAJASTHAN","302012","competition ","795","A. Biswas, S. Biswas","Pradeep Publications","17","124.1","605.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"929","2018-06-23T12:00:10+00:00","6/23/2018","12:00 PM","2018 - Q2","2","2018","6","23","0","0","6","1","0","1","0","0","0","B07FWWZXR","M","Objective Biology (Set of 2 Volumes)","Shipped","1","INR","730","65","LUCKNOW","UTTAR PRADESH","226010","competition ","795","A. Biswas, S. Biswas","Pradeep Publications","17","124.1","605.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"930","2018-06-23T13:26:12+00:00","6/23/2018","1:26 PM","2018 - Q2","2","2018","6","23","0","0","6","1","0","1","0","0","0","B07FWYWXR","M","Objective Biology (Set of 2 Volumes)","Shipped","1","INR","730","65","GURUGRAM","HARYANA","122002","competition ","795","A. Biswas, S. Biswas","Pradeep Publications","17","124.1","605.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"931","2018-06-23T14:01:37+00:00","6/23/2018","2:01 PM","2018 - Q2","2","2018","6","23","0","0","6","1","0","1","0","0","1","B07FWVAST","F","Objective Biology (Set of 2 Volumes)","Shipped","1","INR","730","65","RANGA REDDY DISTRICT","TELANGANA","500076","competition ","795","A. Biswas, S. Biswas","Pradeep Publications","17","124.1","605.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"932","2018-06-23T16:35:49+00:00","6/23/2018","4:35 PM","2018 - Q2","2","2018","6","23","0","0","6","1","0","0","1","0","1","B07FWYAQV","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","NOIDA","UTTAR PRADESH","201307","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"933","2018-06-24T08:03:33+00:00","6/24/2018","8:03 AM","2018 - Q2","2","2018","6","24","0","0","7","1","1","0","0","0","0","B07FWVVVU","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","NEW DELHI","DELHI","110005","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"934","2018-06-24T08:22:09+00:00","6/24/2018","8:22 AM","2018 - Q2","2","2018","6","24","0","0","7","1","1","0","0","0","0","B07FWXZTU","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","NEW DELHI","DELHI","110043","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"935","2018-06-24T11:16:26+00:00","6/24/2018","11:16 AM","2018 - Q2","2","2018","6","24","0","0","7","1","1","0","0","0","0","B07FWYZSS","M","Objective NCERT at Your Fingertips for NEET-JEE - Physics","Shipped","1","INR","426","65","MEERUT","UTTAR PRADESH","250002","competition ","491","MTG PUBLICATION","MTG PUBLICATION","17","72.42","353.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"936","2018-06-24T14:31:13+00:00","6/24/2018","2:31 PM","2018 - Q2","2","2018","6","24","0","0","7","1","0","1","0","0","1","B07FWWTXY","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","Dehradun","UTTARAKHAND","248001","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"937","2018-06-24T14:36:42+00:00","6/24/2018","2:36 PM","2018 - Q2","2","2018","6","24","0","0","7","1","0","1","0","0","1","B07FWVWYU","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","HANUMANGARH","RAJASTHAN","335512","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"938","2018-06-24T15:54:00+00:00","6/24/2018","3:54 PM","2018 - Q2","2","2018","6","24","0","0","7","1","0","1","0","0","0","B07FWYATY","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","KOTA","RAJASTHAN","324005","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"939","2018-06-24T19:18:54+00:00","6/24/2018","7:18 PM","2018 - Q2","2","2018","6","24","0","0","7","1","0","0","1","0","1","B07FWWUYX","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","PATNA","BIHAR","800020","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"940","2018-06-25T05:33:34+00:00","6/25/2018","5:33 AM","2018 - Q2","2","2018","6","25","0","1","1","0","0","0","0","1","0","B07FWXZRX","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","COIMBATORE","TAMIL NADU","641062","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"941","2018-06-25T16:23:42+00:00","6/25/2018","4:23 PM","2018 - Q2","2","2018","6","25","0","1","1","0","0","0","1","0","1","B07FWWAZY","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","LUCKNOW","UTTAR PRADESH","226012","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"942","2018-06-26T12:10:33+00:00","6/26/2018","12:10 PM","2018 - Q2","2","2018","6","26","0","1","2","0","0","1","0","0","1","B07FWYXTS","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","PUNE","MAHARASHTRA","411014","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"943","2018-06-26T15:27:49+00:00","6/26/2018","3:27 PM","2018 - Q2","2","2018","6","26","0","1","2","0","0","1","0","0","0","B07FWWYYR","M","Objective NCERT at Your Fingertips for NEET-JEE - Physics","Shipped","1","INR","426","65","KAITHAL","HARYANA","136027","competition ","491","MTG PUBLICATION","MTG PUBLICATION","17","72.42","353.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"944","2018-06-26T17:11:47+00:00","6/26/2018","5:11 PM","2018 - Q2","2","2018","6","26","0","1","2","0","0","0","1","0","0","B07FWXSVS","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","AGRA","UTTAR PRADESH","282006","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"945","2018-06-26T17:26:39+00:00","6/26/2018","5:26 PM","2018 - Q2","2","2018","6","26","0","1","2","0","0","0","1","0","0","B07FWXATS","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","BHOPAL","MADHYA PRADESH","462032","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"946","2018-06-26T18:19:48+00:00","6/26/2018","6:19 PM","2018 - Q2","2","2018","6","26","0","1","2","0","0","0","1","0","1","B07FWWZXV","F","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","NEW DELHI","DELHI","110092","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"947","2018-06-27T04:42:37+00:00","6/27/2018","4:42 AM","2018 - Q2","2","2018","6","27","0","1","3","0","0","0","0","1","0","B07FWYAVY","M","Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2","Shipped","1","INR","395","65","Delhi","DELHI","110085","competition ","460","MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN","VK Global Publications Private Limited","17","67.15","327.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"948","2018-06-28T15:36:51+00:00","6/28/2018","3:36 PM","2018 - Q2","2","2018","6","28","0","1","4","0","0","1","0","0","0","B07FWWWUT","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","HOWRAH","WEST BENGAL","711106","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"949","2018-06-28T15:44:46+00:00","6/28/2018","3:44 PM","2018 - Q2","2","2018","6","28","0","1","4","0","0","1","0","0","0","B07FWVAXT","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","NARASARAOPET","ANDHRA PRADESH","522601","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"950","2018-06-29T07:27:50+00:00","6/29/2018","7:27 AM","2018 - Q2","2","2018","6","29","0","1","5","0","1","0","0","0","0","B07FWXSZR","M","39 Years' Chapterwise Topicwise Solved Papers (2018-1979) IIT JEE Mathematics","Shipped","1","INR","200","65","KARHAL","UTTAR PRADESH","206264","competition ","265"," Amit M Agarwal"," Arihant  (Publication)","17","34","166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"951","2018-06-30T11:11:06+00:00","6/30/2018","11:11 AM","2018 - Q2","2","2018","6","30","1","1","6","1","1","0","0","0","0","B07FWXBTR","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","ISLAMPUR","WEST BENGAL","733202","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"952","2018-06-30T13:58:28+00:00","6/30/2018","1:58 PM","2018 - Q2","2","2018","6","30","1","1","6","1","0","1","0","0","0","B07FWYVZR","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","2","INR","970","130","ISLAMPUR","WEST BENGAL","733202","competition ","1100"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","164.9","805.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"953","2018-06-30T15:29:16+00:00","6/30/2018","3:29 PM","2018 - Q2","2","2018","6","30","1","1","6","1","0","1","0","0","1","B07FWXTRW","F","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","BELAGAVI","KARNATAKA","590010","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"954","2018-07-01T06:46:53+00:00","7/1/2018","6:46 AM","2018 - Q3","3","2018","7","1","1","1","7","1","1","0","0","0","0","B07FWYVXW","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","ISLAMPUR","WEST BENGAL","733202","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"955","2018-07-01T09:24:26+00:00","7/1/2018","9:24 AM","2018 - Q3","3","2018","7","1","1","1","7","1","1","0","0","0","0","B07FWYWRT","M","Modern Operating Systems II SEM","Shipped","1","INR","125","65","HYDERABAD","TELANGANA","500081","college","190","Andrew S. Tanenbaum","Prentice Hall","13","16.25","108.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"956","2018-07-01T10:31:38+00:00","7/1/2018","10:31 AM","2018 - Q3","3","2018","7","1","1","1","7","1","1","0","0","0","0","B07FWVWTZ","M","Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams","Shipped","1","INR","320","65","NANDED WAGHALA","MAHARASHTRA","431603","competition ","385","Kanti Jain","Manu Prakashan Private Limited","17","54.4","265.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"957","2018-07-01T12:14:43+00:00","7/1/2018","12:14 PM","2018 - Q3","3","2018","7","1","1","1","7","1","0","1","0","0","1","B07FWYYYX","F","Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams","Shipped","1","INR","320","65","MAUDA","MAHARASHTRA","441104","competition ","385","Kanti Jain","Manu Prakashan Private Limited","17","54.4","265.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"958","2018-07-01T14:11:41+00:00","7/1/2018","2:11 PM","2018 - Q3","3","2018","7","1","1","1","7","1","0","1","0","0","0","B07FWYBYX","M","Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams","Shipped","1","INR","320","65","NEW DELHI","DELHI","110031","competition ","385","Kanti Jain","Manu Prakashan Private Limited","17","54.4","265.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"959","2018-07-01T14:53:40+00:00","7/1/2018","2:53 PM","2018 - Q3","3","2018","7","1","1","1","7","1","0","1","0","0","1","B07FWYSWS","F","Objective NCERT at Your Fingertips for NEET-JEE - Physics","Shipped","1","INR","426","65","NASHIK","MAHARASHTRA","422101","competition ","491","MTG PUBLICATION","MTG PUBLICATION","17","72.42","353.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"960","2018-07-02T02:21:32+00:00","7/2/2018","2:21 AM","2018 - Q3","3","2018","7","2","0","1","1","0","0","0","0","1","0","B07FWWZYT","M","Objective NCERT at Your Fingertips for NEET-AIIMS - Physics","Shipped","1","INR","485","65","NEW DELHI","DELHI","110027","competition ","550"," MTG Editorial Board ","MTG Learning Media Pvt Ltd","17","82.45","402.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"961","2018-07-02T12:11:09+00:00","7/2/2018","12:11 PM","2018 - Q3","3","2018","7","2","0","1","1","0","0","1","0","0","0","B07FWVYUU","M","Modern Operating Systems II SEM","Shipped","1","INR","125","65","MUNDRA","GUJARAT","370421","college","190","Andrew S. Tanenbaum","Prentice Hall","13","16.25","108.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"962","2018-07-03T01:20:04+00:00","7/3/2018","1:20 AM","2018 - Q3","3","2018","7","3","0","1","2","0","0","0","0","1","0","B07FWYSXS","M","Objective Biology (Set of 2 Volumes)","Shipped","1","INR","730","65","Behror","RAJASTHAN","301701","competition ","795","A. Biswas, S. Biswas","Pradeep Publications","17","124.1","605.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"963","2018-07-03T06:43:56+00:00","7/3/2018","6:43 AM","2018 - Q3","3","2018","7","3","0","1","2","0","1","0","0","0","1","B07FWXVYQ","F","Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams","Shipped","1","INR","320","65","Haldwani","UTTARAKHAND","263139","competition ","385","Kanti Jain","Manu Prakashan Private Limited","17","54.4","265.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"964","2018-07-03T07:03:05+00:00","7/3/2018","7:03 AM","2018 - Q3","3","2018","7","3","0","1","2","0","1","0","0","0","0","B07FWWTUY","M","Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams","Shipped","1","INR","320","65","KOLKATA","WEST BENGAL","700007","competition ","385","Kanti Jain","Manu Prakashan Private Limited","17","54.4","265.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
